Company Name,Key ID,Address Line 1,City,Phone,URL,Revenue (As Reported),Employees,Match Status,CRM Company Name,CRM Group ID,CRM Company ID
Gulf Space Petroleum Equipment,123229971,Po Box 43316,Abu Dhabi,26266525,,57119701.0,5.0,low=57,Europe Machinery Equipment,296280,84065
DECON Middle East,42386770,PO Box 11314,Abu Dhabi,971-02 6817008,http://www.decon-mideast.com,3300000.0,5.0,low=45,DECON,893844,615883
Giffin Establishment,122146042,Po Box 955,Abu Dhabi,26730555,,10000000.0,5.0,not matched=0,,,
Petrotech Trading Company Fze,121849433,Po Box 13288,Abu Dhabi,25526864,,5000000.0,5.0,low=44,AQME Trading FZE,1674609,3507242
RAK Free Zone Promotion Centre,121419276,Abu Dhabi Mall West Tower First Floor,Abu Dhabi,971-26994888,http://www.rakftz.com/en/forms/contactus,,5.0,low=58,Truck Zone Service Centre,1726475,3506859
Sadiq Brothers,42386061,"PO Box 169, Najda Rd.",Abu Dhabi,971-02 6772542,http://www.sadiqbrothers.co.ae,4800000.2,5.0,low=45,Fakhri and Brothers A/C Trading llc,1496701,3460273
Dana Establishment - Danco Trading,92460952,Po Box 4880,Abu Dhabi,26393943,,,5.0,low=33,Dana Gas,589600,98225
Parker Hannifin United Arab Emirates,121412641,,Abu Dhabi,971-26788587,,,4.0,medium=70,"Presidential Flight, United Arab Emirates",1613757,25393
"Japan Oil, Gas & Metal National Corporation",107528367,Al Masaood Bldg P.O. Box 6270,Abu Dhabi,26330366,http://www.jogmec.go.jp,,4.0,low=49,Occidental Oil & Gas International LLC,1582421,3393948
The Bank of Tokyo-Mitsubishi UFJ Limited - Abu Dhabi,42385797,"PO Box 2174, 17th Fl., Office 17A, One NBAD Twr., Sheikh Khalifa St.",Abu Dhabi,971-02 6135900,http://www.bk.mufg.jp,186899990.0,4.0,not matched=0,,,
Empower Engineering Resources - Co L L C,122044407,Po Box 61928,Abu Dhabi,25599003,,3200000.0,4.0,low=50,ASAS Human Resources LLC,1492966,3457802
Metroyet Metropolitan Veterinary Marketing - L L C,122189626,Po Box 8047,Abu Dhabi,26449544,,2200000.0,4.0,low=50,HMC Hospitality Marketing Concepts,1662328,3501093
Velosi Quality Management International L.L.C.,121613030,No 201 & 205 Block B Abu Dhabi Bus Hub ICAD-1 Mussafah,Abu Dhabi,971-25502600,,,4.0,medium=70,Sky Management International,1561967,3482091
Leads  Textiles,121851628,Po Box 53106 / 55371,Abu Dhabi,25522477,,5000000.0,3.0,not matched=0,,,
Maersk Oil Middle East A/S,124729438,Suite 1220,Abu Dhabi,971-2-596-4896,http://www.maerskoil.com/AboutUs/Contacts/Pages/Contacts.aspx,,3.0,low=62,OilExec MiddleEast LLC,1455550,3125507
Asian Petroleum Services Llc,122470713,Po Box 94364,Abu Dhabi,26728003,,2599999.9,3.0,low=47,Asian Philippine Medical Center,1732976,3509026
Kharafi National Co .L L C,120029820,Po Box 26831,Abu Dhabi,25130513,http://www.kharafinational.com,,3.0,low=47,Mohammed Kharafi and Sons,972292,1309909
ECU Line Abu Dhabi LLC,125630803,Ahmed Bin Hmouda Bldg Mezzanine Fl Al Naser St,Abu Dhabi,971-26339597,http://www.eculine.net,,3.0,low=46,Beauty Line General Contracting LLC,1465413,3438476
Broadway Malyan Limited - Abu Dhabi,120011509,Po Box 53670,Abu Dhabi,24999100,http://www.broadwaymalyan.com,,3.0,not matched=0,,,
Mohamed Al Otaiba Group Est,100971505,PO Box 3348,Abu Dhabi,971-02 6221800,http://www.alotaiba-group.com,7800000.2,3.0,low=42,Al Otaiba Advocates & Legal Consultants,890890,565633
Al Rubaya Group,42386057,PO Box 107,Abu Dhabi,971-02 6272000,,1900000.0,3.0,not matched=0,,,
Malcolm Pirnie Middle East FZC,105438946,Abu Dhabi,Abu Dhabi,971-558841216,http://www.arcadisglobal.com,,3.0,medium=72,Einhell Middle East FZC,1423750,3418593
Wintershall Middle East GmbH-Abu Dhabi,125631567,,Abu Dhabi,971-26810517,http://www.wintershall.com,,2.0,low=57,British Embassy Abu Dhabi,1545661,93423
Linde Engineering Middle East LLC,92461135,,Abu Dhabi,971-24479313,http://www.linde.com,,2.0,low=42,Lindenberg,146516,31646
Architects International - L L C,120029875,Po Box 62922,Abu Dhabi,26666070,http://www.prp-ai.com,,2.0,not matched=0,,,
Al Mumtaz Industrial Equipments,123228894,Po Box 108778,Abu Dhabi,25512755,,4500000.0,1.0,low=64,Al Qudra Industrial,563100,149782
Al Hassan Engineering Co. Abu Dhabi LLC,121663888,,Abu Dhabi,971-25513858,,,,low=41,Hassan Al Hendasi Company,1296349,3385723
Mercantile Information & Telecommunication Technology Co. LLC,122044248,004 Office Floor Sheikha Ayesha Building Salam Street Tourist Club Are,Abu Dhabi,971-2-6458909,http://www.mittco.ae,,,medium=72,PACC Information and communication Technology,797401,564343
Technical Parts Establishment,42386096,,Abu Dhabi,971-2-6732200,http://www.technicalparts.com,,,low=59,Five Continents Technical and Industrial Services Establishment,407099,90171
GHD Global Pty Ltd,111088097,"3rd Floor Guardian Tower,",Abu Dhabi,971-2-6968700,http://www.ghd.com,,,low=52,Global Product Solutions,1464237,3437353
Norr Group Consultants International Limited,92461204,Shk.Hamdan Bin Mohammed Street,Abu Dhabi,26763360,http://www.norrlimited.com,,,not matched=0,,,
Future Decor L.L.C.,50835920,PO Box 105832,Abu Dhabi,971-02 6424911,http://www.futuredecor.ae,,,low=65,Limperatore Decor LLC,1516035,3468967
United Alsaqer Heavy Equipment LLC,111192720,46468,Abu Dhabi,971-2-6981111,http://www.alhamid-group.com/,,,low=62,Kelvin Electrical Equipment LLC,1486251,3453361
S G S Gulf Limited,92461285,Bin Saqr Tower,Abu Dhabi,25557662,http://www.sgsgroup.com,,,low=55,Serck Services (Gulf) Ltd.,1504329,3390406
Lahmeyer International Gmbh,92461124,Business Centre Building Sheikh Hamdan Bin Mohammed Street (Hamd,Abu Dhabi,26794615,http://www.load.ae,,,low=48,Dornier Consulting GmbH,1360746,91919
Abu Dhabi Knee & Sports Med Cent L LC,111192700,"6th Floor, Al Saif Tower, Electra Street",Abu Dhabi,971-2-6317774,,,,low=62,Abu Dhabi Sports Council,945242,3035545
Abu Dhabi Co Operative Society,43871886,P.O. Box 833,Abu Dhabi,971-2-6440808,http://abudhabicoop.com,,,not matched=0,,,
Al Nahda National Schools,99432153,Al Nahda Al Wataniya Building,Abu Dhabi,971-2-4452984,http://www.nahdaschools.com,,,low=38,AJ Group of Schools / Al Ain Juniors School,1596157,3373721
Abu Dhabi Future Energy Company PJSC,107923718,PJSC Building Airport Road Masdar City,Abu Dhabi,971-2-653-3333,,,,high=75,Masdar Abu Dhabi Future Energy Co,450150,99384
Universal Voltas LLC,107976551,P.O.Box 25513,Abu Dhabi,971-2-6338920,http://www.universalvoltas.com/,,,low=54,Universal Recruitment,1529794,3126141
Emirates International Investment Co WLL,111192636,Al Heel Tower,Abu Dhabi,971-2-6679777,http://www.nh.ae/,,,high=89,Emirates International Investment Company,884145,24269
Superior Abu Dhabi LLC,134635635,P.O Box 41156,Abu Dhabi,971-2-6446070,,,,low=25,SUPERIOR OIL FIELD SERVICES COMPANY - L L C,1192248,57500
Benyan Development Co. L.L.C.,121407430,102 Arab Tower Hamdan Street,Abu Dhabi,971-26724322,http://www.benyan.ae,,,high=77,Benyan Development,1155650,3334984
Kongsberg Oil & Gas Technologies,124729439,The Marina Village Bin Salem Holding,Abu Dhabi,971-2-4122255,http://www.kongsberg.com/en/kogt/contactus/officesaroundtheworld/,,,low=63,Oil and gas Technology Services,90056,28147
Al Khazna Insurance Company - Beda Zayed,124579461,,Abu Dhabi,971-28844290,http://www.alkhazna.com/branches.htm,,,high=76,Al Khazna Insurance Company P.S.C.,1339242,3034857
Idroesse Infrastrutture - Abudhabi,120011418,Po Box 52645,Abu Dhabi,24475566,http://www.idroesse.it,,,low=31,Abudhabi Airport Catering and DutyFree,994393,281454
Al Jaber Bitumen LLC,139496877,,Abu Dhabi,971-2-5553562,,,,medium=74,Al Jaber Group LLC,21232,89867
Target Engineering Construction Co LLC,111088296,960,Abu Dhabi,971-2-6714700,http://www.target.ae/,,,low=44,Target Electrical,266822,80512
Veolia Water  Ami- Middle East - Abudhabi,104248335,Pobox3659,Abu Dhabi,6774715,http://www.veoliawater-middle-east.com,,,low=41,Abu Dhabi Water and Electricity Authority,89901,27162
Star Energy Corporation Ltd.,105436130,PO Box 7474,Abu Dhabi,971-02 6351522,http://www.segl.ae,,,low=66,Emirates Nuclear Energy Corporation (ENEC),1575219,3126849
Al Dahra Agriculture - L L C.,123227537,Po Box 18011,Abu Dhabi,6565000,,150000000.0,,low=44,Al Dahra  Holding / Al Ain Holding,1237402,611503
Al Bawardi Enterprises - L L C,96930357,Po Box 4118,Abu Dhabi,6815957,http://www.ae.ae,,,medium=70,EMDAD Al Bawardi Enterprises (AE) Group,1083244,1246756
Ali and Sons Company L.L.C.,42385762,PO Box 2153,Abu Dhabi,971-02 6658000,http://ali-sons.com,,,medium=74,Ali and Sons LLC,213821,27020
Tawam Molecular Imaging Centre LLC,139492701,,Abu Dhabi,971-3-704-1777,http://www.tmic.ae,,,low=38,Tawam Hospital,1747347,560174
Advanced Pipes and Casts Company W.L.L.,136972819,Plot 40 M 35,Abu Dhabi,971-2-5511400,,,,low=62,advanced and cast comp,80249,28040
Credit Agricole CIB - Abu Dhabi,42385800,"Al Muhairy Centre, Suite 502, Sh. Zayed 1st Street, Abu Dhabi",Abu Dhabi,971-2 6351100,http://www.ca-cib.com,,,not matched=0,,,
Noor Al Khaleej LLC,46490155,,Abu Dhabi,971-12-6273270,http://www.al-hassan.com/contactus.html,,,medium=72,Nawras Al Khaleej,905344,2626264
Deloitte and Touche,42386103,PO Box 990,Abu Dhabi,971-02 6760606,http://www.deloitte.com,,,not matched=0,,,
ThyssenKrupp Xervon U.A.E. - L.L.C.,92461510,Area No 1/10 South 15 Villa 1 & 2,Abu Dhabi,971-25587159,http://www.thyssenkruppxervon.de,,,low=52,ThyssenKrupp Bautechnik,1730715,3507948
Sybase Products Middle East,92461390,Po Box P.O. Box 45652,,26275911,http://www.sybase.ae,,,high=80,Sybase Middle East,167214,27651
Al Hilal Bank PJSC,102687650,"PO Box 63111, Corniche St.",Abu Dhabi,971-2 4994444,http://www.alhilalbank.ae,,,high=84,Al Hilal Bank,663851,548624
Superior Oilfield Services Co WLL,111088289,SHK. ZAYED II,Abu Dhabi,971-2-6446070,http://www.superiorenergy.com,,,low=54,Engineering Building Materials Co WLL,532899,28561
Amadeus Gulf Llc,111087954,PO Box 46969,Abu Dhabi,971-2-4937551,http://www.amadeus.com,,,low=60,Arison Gulf co,1165198,81705
Ali & Sons Oilfield Supplies&Services Co,111087949,"Ali &Sons Bldg., Zayed 2nd Street,",Abu Dhabi,971-2-6723900,http://www.asos.ali-sons.com/,,,low=66,Dolphin Oilfield Equipment Services LLC,1561694,66236
DTZ International Limited,123841134,Mermaid Tower Mezzanine Floor Zayed 1st Street Khalidiya,Abu Dhabi,971-2667-4492,,,,not matched=0,,,
Addar Real Estate Services LLC,121396665,,Abu Dhabi,971-2-633-6886,,,,not matched=0,,,
Neo Biocon Pharmaceuticals,111088208,"NA02, AL DHAFRA ROAD - NEW AIRPORT ROAD,",Abu Dhabi,971-2-6585990,http://www.neopharma.ae,,,not matched=0,,,
Tekaniyat,96930425,PO Box 4118,Abu Dhabi,971-02 6326111,http://tekaniyat.com,,,not matched=0,,,
Uniarab Engineering & Oil Field Services,107923713,Suite 1202,Abu Dhabi,97126273400,http://www.uniarab.ae,,,low=65,Yas Oil Field Services,1669505,80516
Merck Sharp & Dohme,107377830,Al Khazna Tower 16Th Floor Nazda Street,Abu Dhabi,26998600,http://www.merck.com,,,not matched=0,,,
Royal Jet LLC,111192629,60666,Abu Dhabi,971-2-5051777,http://www.royaljetgroup.com/,,,high=82,Royal Jet,905591,31329
Al Shaheen LLC,111192861,Emirates Post Building,Abu Dhabi,971-2-8137444,http://alshaheenme.com/,,,not matched=0,,,
Abu Dhabi Ports Company PJSC,111192697,End of Mina Road Next to,Abu Dhabi,971-2-6952000,http://www.adpc.ae,,,medium=72,ADAC (Abu Dhabi Airports Company),964643,3035547
Burooj Properties LLC,111087996,"Al Bateen Business Tower C6, 1st-4th Flr",Abu Dhabi,971-2-6100100,http://www.burooj.ae,,,not matched=0,,,
International Petroleum Investment Co,102157217,Al Muhairy Center Office Tower,Abu Dhabi,971-2-6336555,http://www.ipic.ae,51183648000.0,,low=60,National Petroleum Construction Company (NPCC),5136,29299
Emirates Industrial Bank,42385866,Arab Monetary Fund Building,Abu Dhabi,971-2-6339700,http://www.eib.ae,132173000.0,,high=92,Emirates industrial bank,311284,29123
Laing Abu Dhabi L.L.C.,42385959,PO Box 27658,Abu Dhabi,971-02 6335447,http://www.emiratesholdings.com,,,low=36,Laingorouke,357548,93247
Environmental Resources Management Limited - Abu Dhabi Branch,120011645,Po Box 4118,Abu Dhabi,24434132,http://www.erm.com,,,low=56,Tecnoconsult International (UK) Ltd  -  Abu Dhabi Branch,1013395,3039073
Arab Bank P.L.C.,96724630,Saeed Sultan Al Darmaki Bldg,Abu Dhabi,6392225,http://www.arabbank.ae,,,low=47,Arabian Nights,1528402,3461436
Oil Tech International,122874219,Po Box 108513,Abu Dhabi,6332975,,2400000.1,,low=65,Falcon Technologies International L.L.C.,1046493,3040655
Imagenation Abu Dhabi,104146713,P.O. Box 63,Abu Dhabi,971-2-4145666,http://www.imagenationabudhabi.com/,,,not matched=0,,,
Zelan Holdings (M) Sdn. Bhd.-Abu Dhabi,121401569,No 202 ADCB Building,Abu Dhabi,971-2-6215-667,http://www.zelan.com,,,low=61,National Holding Company Abu Dhabi,1652825,3401221
Al Jaber Transport & General Contracting Co.,121745662,,Abu Dhabi,971-25554300,,,,high=84,Al Rafeh Transport and General Contracting Est.,343597,63943
Xtramix Concrete Solution Mix LLC,139493938,,Abu Dhabi,971-2-5511118,http://www.xtramix.ae,,,low=58,Trionix Internet Solutions,1665407,3500378
GIBCA Petroleum Services LLC,122968782,,Abu Dhabi,971-2-6260222,http://www.gibca.com,,,not matched=0,,,
NMC Holistic Health Centre,124754460,,Abu Dhabi,971-26332255,http://www.nmc.ae,,,low=65,We Care Home Health Center,1574877,3484878
International Engineering Technology,43523277,"PO Box 6037, Sheraton Residence Bldg., Khalidiya St.",Abu Dhabi,971-02 6655446,http://www.alhamed.com/ietinfo.htm,,,high=97,International engineering Technology,262874,59165
Ubs Ag,48584135,Adnic Building Shaikh Khalifa Street,Abu Dhabi,24069200,http://www.ubs.com,,,not matched=0,,,
Al Yah Satellite Communications Co PJSC,111192730,Al Falah City,Abu Dhabi,971-2-5100000,http://www.yahsat.ae/,,,low=58,Spectrum Communications,1700731,3382241
Abu Dhabi International Exhibitns Co WLL,111192687,"Al Khaleej Al Arabi Street,",Abu Dhabi,971-2-4446900,http://www.adnec.ae,,,low=49,Al Rawafid Engineering and Contracting Co. - (WLL),1628308,234642
Luxury Real Estate Development,120011385,"Mo Floor, Sultan Bakery Building Besides Emirates Discount Marke",Abu Dhabi,26411833,http://www.luxurydevelopment.ae,,,high=82,Luxury Real Estate Development (Al fakhama),350647,318304
Salem Freight International Est,92460743,Po Box 44256,Abu Dhabi,6265888,http://www.sfi.com,,,low=44,Al Marzouqi & BinSalem Fire Fighting Coatings LLC (MBS),1058396,183786
Al Ghaith Group Est,126194546,"Tourist Club Area,",Abu Dhabi,26723800,,,,low=57,Al Ghaith Oilfield Supplies,489549,306854
JC Maclean International FZCO,111088141,"NA02, HAMDAN BIN MOHAMMED STREET,",Abu Dhabi,971-2-6272427,http://www.jcmaclean.com/,,,not matched=0,,,
Mediterranean Building Materials,122048019,Po Box 44694,Abu Dhabi,24483232,,24000000.0,,high=91,Mediterranean Building Materials (MBM),1507318,3465605
CAN Middle East L.L.C.,124753021,,Abu Dhabi,971-2-644-1338,,,,low=56,Tropicana Middle East Landscape LLC,1520707,3470428
"Langan International, LLC-Abu Dhabi Branch",137067295,Corniche Road Al Hana Tower M Level Suite 109,Abu Dhabi,971-2-6359144,http://www.langan.com,,,medium=71,Tecnoconsult International (UK) Ltd  -  Abu Dhabi Branch,1013395,3039073
Al Odaid Real Estate LLC,111192704,P.O.Box 19960,Abu Dhabi,971-2-6271322,http://www.alodaid.ae/,,,not matched=0,,,
United Group Holding LLC,111192783,161,Abu Dhabi,971-2-6677774,http://www.dasholding.ae,,,low=61,United Global Trading FZE,631599,545305
Tasameem Projects Management Co LLC,111088297,"Suite No. 206, Al-Bateen",Abu Dhabi,971-2-6656631,,,,high=87,Tasameem Project Management,674551,550283
Raseen Technologies LLC,111088243,Al Neem Building 18 Th Floor,Abu Dhabi,971-2-6266406,http://www.raseen.ae,,,not matched=0,,,
ILF Consulting Engineers,48609233,PO Box 73250,Abu Dhabi,971-2 6716500,http://www.ilf.com,,,low=35,Dolphin Oilfield Equipment Services LLC,1561694,66236
EMDAD L.L.C.,51575151,PO Box 4118,Abu Dhabi,2 6349999,http://www.emdad.ae,,,low=24,EMDAD Al Bawardi Enterprises (AE) Group,1083244,1246756
Imperial College London Diabetes Centre,111088127,PO Box 48338,Abu Dhabi,971-2-5050800,http://www.icldc.ae/,,,low=46,Brighton College Abu Dhabi,1477546,3448007
GLOBALFOUNDRIES Technologies LLC,122044408,HQ Building 13th Floor Highway E10 Channel St,Abu Dhabi,971-2-496-3900,,,,not matched=0,,,
Rotana Hotel Management Corporation Ltd,111088255,Capital Center,Abu Dhabi,971-2-6444412,http://www.rotana.com/,,,low=62,Garnet Management Consulting LLC,1746202,3514977
Action International Services L.L.C.,124484761,PO Box 41123,Abu Dhabi,971-02 5540180,http://www.action-is.com,,,low=50,Action Impact Events,441850,100294
Suwaidi Engineering Group L L C,92461298,Po Box 3333,Abu Dhabi,26727477,http://www.suwaidieng.com,,,high=89,Suwaidi Engineering Group,294471,28503
CosmoSeis Inc,111088018,"CERT Technology Park P-Block,",Abu Dhabi,971-2-4451885,http://www.cosmoseis.com/,,,not matched=0,,,
Middle East Medical Supplies,113815026,P.O Box 26143,Abu Dhabi,97126213322,http://www.memsuae.com,,,not matched=0,,,
Citibank N.A. - Musaffah,111377480,"Prestige Twr No. 17, Near Mazyad Mall, MBZ City, Musaffah",Abu Dhabi,971-2 596 7612,http://www.citigroup.com/uae,,,not matched=0,,,
Emirates Nuclear Energy Corporation,111377481,PO Box 112010,Abu Dhabi,97126595555,http://www.enec.gov.ae,,,high=91,Emirates Nuclear Energy Corporation (ENEC),1575219,3126849
Arabian Company For Furniture L L C,126266891,,Abu Dhabi,4465659,,,,low=55,Arabian International Company for Steel Strucure,851151,3035155
DHS Oil International Pty Ltd,121700504,,Abu Dhabi,971-4-815-3817,http://www.vesinternational.com,,,medium=72,DHS International FZE,1709853,3506194
Zari Zardozi,121418088,Al Raha Mall - Ground Floor,Abu Dhabi,971-25565188,http://www.zarizardozi.com,,,not matched=0,,,
Descon Engineering Abu Dhabi,125630936,Mussafah Industrial Area ME-14 United Bank Limited Building,Abu Dhabi,971-25555807,http://www.descon.com,,,not matched=0,,,
Abu Dhabi Land General Contracting LLC,138450022,Villa 3 Muroor Road Hadbat Al Zaafran,Abu Dhabi,971-2-4488900,,,,low=49,Arts Island Contracting General Maintenance and Decor L.L.C,1732621,3509306
Al Mazroui Group,42385983,PO Box 97,Abu Dhabi,971-02 6729988,http://www.mazroui.com,,,high=100,Al Mazroui Group,1440796,104464
Emirates Pre-insulated Pipes Industries LLC,124718838,Industrial city of Abu Dhabi Musafah,Abu Dhabi,971-25501991,http://www.eppi.ae,,,high=89,Emirates Preinsulated Pipes Industries (EPPI),1539910,82092
Liwa Energy Limited LLC,139493555,Al Mubadala Building New Airport Road,Abu Dhabi,971-24132222,,,,low=50,energy associates Ltf,992645,3037463
AMEC (United Arab Emirates),126325333,Shk Sultan Bin Hamdan Al Nahyan Building Building No E48-C8 5th Floor,Abu Dhabi,971-2-622-1155,,,,low=62,"Presidential Flight, United Arab Emirates",1613757,25393
EMC Computer Systems Middle East,145686449,Bainuna Street 34,Abu Dhabi,+971 2 406 9743,http://www.emc.com/,,,low=59,Americana Computer Systems,1462033,3387870
Injaz Mena Investment Company PSC,98191420,PO Box 107394,Abu Dhabi,971-04 6728400,http://www.injazmena.com,,,low=49,Injazat Data Systems LLC,500650,3515257
Gulf Petrochemical Services L.L.C.,42385910,PO Box 17960,Abu Dhabi,971-03 7512341,,,,low=62,Gulf Marine Services co.,883290,53798
Mubarak & Brothers Financial & Property,111088202,P.O.Box 39996,Abu Dhabi,971-2-4443522,http://www.mbiuae.com/,,,low=61,Mubarak And Brothers Property And Financial Investments LLC,1670558,3124499
DAS Holding,111088028,"4th floor, Office Twr Dusit Thani Cmplx",Abu Dhabi,971-2-4141111,http://www.dasholding.ae,,,high=82,Das Holding,749251,558933
Union Autoline Spare Parts LLC,111192652,MUBARAK HAMAD MUBARAK AL MANSOURY BLDG.,Abu Dhabi,971-2-4477636,http://www.autolineind.com/,,,low=52,Union Gulf Services Est.,1398798,3396057
Mubadala Capitaland Real Estate LLC,111192778,"Capitala Site Building, Al Moroor Street",Abu Dhabi,971-2-4121111,http://www.capitala.ae,,,low=59,Mubadala GE Capital,1547853,3457583
